unique_id,ds,Best-Fit,Equal-All,Equal-Best3,InverseMSE,InverseMSE-Best3
store_42,2015-08-23,0.0,39153.15913394329,33406.67283925191,7296.966528627804,3519.527723555617
store_42,2015-08-30,0.0,41253.03045346346,38310.67283925191,7762.792647011241,4020.8490663696184
store_42,2015-09-06,0.0,39076.90177298364,33237.33950591857,7280.394214985736,3502.2172802338714
store_43,2015-07-19,0.0,27958.569111995454,25482.070930533922,5454.6343071585015,2819.6978812885145
store_43,2015-07-26,0.0,30271.250682333513,25482.070930533922,5946.281798442726,2819.6978812885145
store_43,2015-08-02,0.0,29664.789395528715,25482.070930533922,5817.3063470621255,2819.6978812885145
store_43,2015-08-09,0.0,27802.47096586677,25482.070930533922,5421.330000655271,2819.6978812885145
store_43,2015-08-16,0.0,29255.72396477626,25482.070930533922,5730.259099893317,2819.6978812885145
store_43,2015-08-23,0.0,27604.97696368575,25482.070930533922,5379.26379381565,2819.6978812885145
store_43,2015-08-30,0.0,29512.37281973809,25482.070930533922,5784.745713584748,2819.6978812885145
store_43,2015-09-06,0.0,28224.768675790438,25482.070930533922,5510.956217444145,2819.6978812885145
store_44,2015-07-19,0.0,37937.68670665702,35049.19773538038,5592.903258134318,2865.7586962310033
store_44,2015-07-26,0.0,40878.860098151024,35049.19773538038,6092.270225397985,2865.7586962310033
store_44,2015-08-02,0.0,40243.89063250217,35049.19773538038,5984.814971663383,2865.7586962310033
store_44,2015-08-09,0.0,38039.06402399617,35049.19773538038,5610.976568224392,2865.7586962310033
store_44,2015-08-16,0.0,39961.52312977589,35049.19773538038,5937.481742736944,2865.7586962310033
store_44,2015-08-23,0.0,38091.696521269885,35049.19773538038,5620.48822837401,2865.7586962310033
store_44,2015-08-30,0.0,40767.01276990675,35049.19773538038,6074.742897739792,2865.7586962310033
store_44,2015-09-06,0.0,37885.18616140075,35049.19773538038,5586.026912496351,2865.7586962310033
store_45,2015-07-19,0.0,19784.61808568573,15727.916666666666,8114.533038696466,3882.276243088939
store_45,2015-07-26,0.0,20985.11644991692,18519.916666666664,8729.072418340977,4613.119323270743
store_45,2015-08-02,0.0,20798.329099862396,18074.916666666664,8632.603971296787,4496.634663284745
store_45,2015-08-09,0.0,20113.256035522158,16467.25,8280.755511947977,4075.8065620769094
store_45,2015-08-16,0.0,21469.754399753343,19623.25,8975.247578930976,4901.931476494449
store_45,2015-08-23,0.0,21158.96704969882,18888.916666666664,8815.226995797218,4709.709973910816
store_45,2015-08-30,0.0,21240.179699644294,19069.25,8856.11316546274,4756.914618893905
store_45,2015-09-06,0.0,20202.535206732624,16638.916666666664,8323.565775389214,4120.742591959148
store_46,2015-07-19,0.0,25089.682582577258,23917.19320158612,4317.417057810678,2258.193158839559
store_46,2015-07-26,0.0,27080.282364474748,23917.19320158612,4716.282530824421,2258.193158839559
store_46,2015-08-02,0.0,26676.739289229383,23917.19320158612,4635.966039990232,2258.193158839559
store_46,2015-08-09,0.0,25359.339071126877,23917.19320158612,4372.7432288066675,2258.193158839559
store_46,2015-08-16,0.0,26880.22456731008,23917.19320158612,4677.596511526717,2258.193158839559
store_46,2015-08-23,0.0,25259.252920636147,23917.19320158612,4353.614605338865,2258.193158839559
store_46,2015-08-30,0.0,27063.709845390782,23917.19320158612,4715.224030921743,2258.193158839559
store_46,2015-09-06,0.0,25309.02391300256,23917.19320158612,4364.479530416707,2258.193158839559
store_47,2015-07-19,0.0,27857.070093555096,24147.962533816855,11026.665756129361,5435.918088186338
store_47,2015-07-26,0.0,29147.727672617257,27136.629200483523,11633.868670311418,6153.732588944837
store_47,2015-08-02,0.0,28730.813823107987,26140.962533816855,11435.932303781465,5914.594521382307
store_47,2015-08-09,0.0,27737.471402170144,23800.29586715019,10966.203333079091,5352.415910594199
store_47,2015-08-16,0.0,28795.84326694659,26246.962533816855,11463.880900449658,5940.053478692278
store_47,2015-08-23,0.0,28817.215131723035,26273.962533816855,11472.601215357374,5946.538307441045
store_47,2015-08-30,0.0,28495.301282213768,25499.962533816855,11319.458425475417,5760.639883309745
store_47,2015-09-06,0.0,27511.530289847353,23181.629200483523,10854.24249181878,5203.825266671851
store_48,2015-07-19,0.0,34805.150845088516,28804.375,10130.640721377657,4704.218686995414
store_48,2015-07-26,0.0,36709.55001369637,33208.70833333333,10768.420998163054,5419.626423474379
store_48,2015-08-02,0.0,36061.09203944708,31656.375,10549.964641925138,5167.476735380644
store_48,2015-08-09,0.0,34085.06263662636,27006.375,9886.2364876634,4412.164699969943
store_48,2015-08-16,0.0,36169.74751951993,31831.374999999996,10584.485182516813,5195.902457143411
store_48,2015-08-23,0.0,34138.57525955635,27052.708333333332,9902.26193366375,4419.690748208086
store_48,2015-08-30,0.0,36674.11728530706,32929.70833333333,10751.729588440028,5374.307701349738
store_48,2015-09-06,0.0,35204.94502534349,29462.375,10258.002977209446,4811.099400823423
store_49,2015-07-19,0.0,24505.877086306657,21441.390046165914,3875.4682429084974,1963.4012776250152
store_49,2015-07-26,0.0,26513.158438542207,21441.390046165914,4247.351543500512,1963.4012776250152
store_49,2015-08-02,0.0,25786.439790777757,21441.390046165914,4111.996329071522,1963.4012776250152
store_49,2015-08-09,0.0,24332.14971444188,21441.390046165914,3841.654921884565,1963.4012776250152
store_49,2015-08-16,0.0,25642.43106667743,21441.390046165914,4084.2239412148233,1963.4012776250152
store_49,2015-08-23,0.0,24144.855276055838,21441.390046165914,3805.8517434514547,1963.4012776250152
store_49,2015-08-30,0.0,25534.708056862815,21441.390046165914,4063.18363522746,1963.4012776250152
store_49,2015-09-06,0.0,24246.989409098365,21441.390046165914,3823.746194417057,1963.4012776250152
store_5,2015-07-19,0.0,30693.75163446468,29735.22455166441,6529.246814319372,3768.5410254266662
store_5,2015-07-26,0.0,32049.609408556644,29773.69676245914,6799.2308491813055,3773.367732575567
store_5,2015-08-02,0.0,32224.851706556077,29811.399529037975,6834.5804286603725,3778.0979055814896
store_5,2015-08-09,0.0,30983.77083798484,29848.34824028524,6588.456465297703,3782.733475127294
store_5,2015-08-16,0.0,32566.373266174334,29884.55797730755,6903.428707328302,3787.2763332821814
store_5,2015-08-23,0.0,30972.236753760786,29920.04351958942,6587.100505571885,3791.728334273972
store_5,2015-08-30,0.0,32842.367508127674,29954.81935102565,6959.165538308222,3796.0912952459257
store_5,2015-09-06,0.0,30983.05732679654,29988.899665833156,6590.098703304119,3800.366996998441
store_50,2015-07-19,0.0,34158.66279408462,30450.780616222906,6354.832443481383,3168.224573012806
store_50,2015-07-26,0.0,35579.84818121658,30450.780616222906,6658.579376267369,3168.224573012806
store_50,2015-08-02,0.0,35383.03356834853,30450.780616222906,6616.041935736248,3168.224573012806
store_50,2015-08-09,0.0,33532.93324119477,30450.780616222906,6219.668273026168,3168.224573012806
store_50,2015-08-16,0.0,34757.69005689815,30450.780616222906,6481.375561338287,3168.224573012806
store_50,2015-08-23,0.0,33194.8754440301,30450.780616222906,6146.486789564169,3168.224573012806
store_50,2015-08-30,0.0,35208.775116876335,30450.780616222906,6577.086438657121,3168.224573012806
store_50,2015-09-06,0.0,33389.38907543686,30450.780616222906,6187.286247628409,3168.224573012806
store_51,2015-07-19,0.0,38416.798443578315,35570.81723348935,5119.365632572317,2660.2386326767514
store_51,2015-07-26,0.0,40804.10378708976,35570.81723348935,5486.903998328951,2660.2386326767514
store_51,2015-08-02,0.0,40234.98055917264,35570.81723348935,5399.688209601142,2660.2386326767514
store_51,2015-08-09,0.0,38130.571616969806,35570.81723348935,5076.316687689263,2660.2386326767514
store_51,2015-08-16,0.0,40759.7341033384,35570.81723348935,5481.057217424741,2660.2386326767514
store_51,2015-08-23,0.0,38199.61087542128,35570.81723348935,5087.588292623016,2660.2386326767514
store_51,2015-08-30,0.0,40855.91621893273,35570.81723348935,5496.5039027814,2660.2386326767514
store_51,2015-09-06,0.0,38142.07870530133,35570.81723348935,5079.390838321532,2660.2386326767514
store_52,2015-07-19,0.0,15804.056420192821,15196.253784521163,4157.097428242772,2451.6926808932794
store_52,2015-07-26,0.0,16563.718361305146,15196.253784521163,4359.549166486957,2451.6926808932794
store_52,2015-08-02,0.0,16558.66601670318,15196.253784521163,4358.578846990085,2451.6926808932794
store_52,2015-08-09,0.0,15847.185100672647,15196.253784521163,4169.691083904661,2451.6926808932794
store_52,2015-08-16,0.0,16958.4184703564,15196.253784521163,4465.664526632451,2451.6926808932794
store_52,2015-08-23,0.0,15989.937554325863,15196.253784521163,4208.412055555965,2451.6926808932794
store_52,2015-08-30,0.0,16945.456638295327,15196.253784521163,4462.963857533194,2451.6926808932794
store_52,2015-09-06,0.0,16067.404293693366,15196.253784521163,4229.766339296253,2451.6926808932794
store_53,2015-07-19,0.0,54546.76434909368,51427.037934144806,13739.171317621369,7548.282820518758
store_53,2015-07-26,0.0,56657.36958355388,51427.037934144806,14368.073811692895,7548.282820518758
store_53,2015-08-02,0.0,57042.11767515693,51427.037934144806,14482.869116192425,7548.282820518758
store_53,2015-08-09,0.0,55327.43719533141,51427.037934144806,13972.275855345537,7548.282820518758
store_53,2015-08-16,0.0,58378.04242979161,51427.037934144806,14881.19037717832,7548.282820518758
store_53,2015-08-23,0.0,55180.790521394665,51427.037934144806,13928.961124825913,7548.282820518758
store_53,2015-08-30,0.0,58173.96718442629,51427.037934144806,14820.768528853221,7548.282820518758
store_53,2015-09-06,0.0,54905.71527602934,51427.037934144806,13847.389431850761,7548.282820518758
store_54,2015-07-19,0.0,18894.72318091755,18030.817193133313,3747.7731943230456,2082.861673841705
store_54,2015-07-26,0.0,20582.953279063677,18030.817193133313,4079.3252836048337,2082.861673841705
store_54,2015-08-02,0.0,20384.611948638376,18030.817193133313,4040.38542567558,2082.861673841705
store_54,2015-08-09,0.0,19115.27061821308,18030.817193133313,3791.1185854472824,2082.861673841705
store_54,2015-08-16,0.0,20589.357859216347,18030.817193133313,4080.6165001970885,2082.861673841705
store_54,2015-08-23,0.0,19171.730814505336,18030.817193133313,3802.2287572575187,2082.861673841705
store_54,2015-08-30,0.0,20719.960912651462,18030.817193133313,4106.287123362961,2082.861673841705
store_54,2015-09-06,0.0,19078.476725083307,18030.817193133313,3783.9374781608053,2082.861673841705
store_55,2015-07-19,0.0,35502.1181489361,32978.96524828092,5215.897900636963,2697.9354497278064
store_55,2015-07-26,0.0,38188.39404860894,32978.96524828092,5652.073099343664,2697.9354497278064
store_55,2015-08-02,0.0,37465.81280542465,32978.96524828092,5534.374195708132,2697.9354497278064
store_55,2015-08-09,0.0,35822.94584795464,32978.96524828092,5267.146460990183,2697.9354497278064
store_55,2015-08-16,0.0,37291.79317619891,32978.96524828092,5505.5127962252345,2697.9354497278064
store_55,2015-08-23,0.0,35879.211933014616,32978.96524828092,5275.702086608941,2697.9354497278064
store_55,2015-08-30,0.0,38174.91640411603,32978.96524828092,5648.416896588641,2697.9354497278064
store_55,2015-09-06,0.0,35694.33516093173,32978.96524828092,5245.076609019513,2697.9354497278064
store_56,2015-07-19,0.0,21853.330764092698,17952.710714180677,4707.772983558303,2230.1927036246843
store_56,2015-07-26,0.0,23702.642650679394,17952.710714180677,4935.395855741946,2230.1927036246843
store_56,2015-08-02,0.0,23291.525965837518,17952.710714180677,4884.412996611565,2230.1927036246843
store_56,2015-08-09,0.0,21347.694995281356,17952.710714180677,4644.517738361665,2230.1927036246843
store_56,2015-08-16,0.0,22330.57831043948,17952.710714180677,4765.3502572355965,2230.1927036246843
store_56,2015-08-23,0.0,21250.31876845475,17952.710714180677,4631.893199440305,2230.1927036246843
store_56,2015-08-30,0.0,22579.630655041445,17952.710714180677,4795.424251995366,2230.1927036246843
store_56,2015-09-06,0.0,21284.51397019957,17952.710714180677,4635.485299496396,2230.1927036246843
store_57,2015-07-19,0.0,27755.016241230987,25692.18038984431,3554.191626531062,1894.7142944306133
store_57,2015-07-26,0.0,29639.0026790892,25712.957905152158,3829.5662162914577,1896.2151219881723
store_57,2015-08-02,0.0,29809.131974090273,25733.73542046,3854.284316724648,1897.7159495457315
store_57,2015-08-09,0.0,27614.689840519917,25754.512935767845,3533.1771098856943,1899.2167771032905
store_57,2015-08-16,0.0,29353.104849806703,25775.290451075693,3787.2614635350274,1900.7176046608497
store_57,2015-08-23,0.0,27883.51985909349,25796.067966383536,3572.1666787054296,1902.218432218409
store_57,2015-08-30,0.0,29705.077725523133,25816.84548169138,3838.4109120570574,1903.719259775968
store_57,2015-09-06,0.0,27820.34987766706,25837.622996999227,3562.600301772358,1905.2200873335273
store_58,2015-07-19,0.0,25165.800352502643,23300.903112582506,6197.36503645935,3424.4801709802455
store_58,2015-07-26,0.0,26335.213656755644,23300.903112582506,6535.54829650265,3424.4801709802455
store_58,2015-08-02,0.0,26400.34124672293,23300.903112582506,6554.7014143272245,3424.4801709802455
store_58,2015-08-09,0.0,25414.897408118784,23300.903112582506,6270.342544328188,3424.4801709802455
store_58,2015-08-16,0.0,26783.310712371782,23300.903112582506,6666.017264670412,3424.4801709802455
store_58,2015-08-23,0.0,25355.009730910497,23300.903112582506,6253.7161642861165,3424.4801709802455
store_58,2015-08-30,0.0,27075.565892306353,23300.903112582506,6751.125593628232,3424.4801709802455
store_58,2015-09-06,0.0,25194.693482273637,23300.903112582506,6208.075788127647,3424.4801709802455
store_59,2015-07-19,0.0,31277.131636348066,28510.528525524627,6544.658040217333,3675.125861950766
store_59,2015-07-26,0.0,33323.46533318558,28510.528525524627,6966.671157399358,3675.125861950766
store_59,2015-08-02,0.0,33059.22760145167,28510.528525524627,6912.065936683091,3675.125861950766
store_59,2015-08-09,0.0,31571.132726860607,28510.528525524627,6605.006820778581,3675.125861950766
store_59,2015-08-16,0.0,33301.46642369812,28510.528525524627,6961.836324542093,3675.125861950766
store_59,2015-08-23,0.0,31472.942977678493,28510.528525524627,6584.554536496391,3675.125861950766
store_59,2015-08-30,0.0,33549.990960230294,28510.528525524627,7012.9033123063455,3675.125861950766
store_59,2015-09-06,0.0,31365.46751421066,28510.528525524627,6562.186820535991,3675.125861950766
store_6,2015-07-19,0.0,25225.050039889913,23233.4679047813,6651.299957848871,3670.470716017181
store_6,2015-07-26,0.0,26601.161509767495,23244.412479533832,7037.635788189158,3672.187193557177
store_6,2015-08-02,0.0,25799.27297964508,23255.35705428636,6812.204781953661,3673.9036710971723
store_6,2015-08-09,0.0,25007.67016380838,23266.30162903889,6589.662875300577,3675.620148637168
store_6,2015-08-16,0.0,25154.353062257393,23277.246203791423,6630.671052776427,3677.336626177163
store_6,2015-08-23,0.0,24634.607389277833,23288.190778543954,6484.489653141822,3679.0531037171586
store_6,2015-08-30,0.0,25721.718859155415,23299.135353296482,6789.649810492943,3680.7695812571537
store_6,2015-09-06,0.0,25210.544614747287,23310.079928049014,6645.875993843681,3682.4860587971493
store_60,2015-07-19,0.0,24090.771320568107,22391.72341211439,6410.968055082083,3569.640843422181
store_60,2015-07-26,0.0,25310.005161622285,22412.859372029605,6741.792172312841,3573.0301383459077
store_60,2015-08-02,0.0,25044.381859819317,22433.995331944825,6669.4434666188745,3576.4194332696343
store_60,2015-08-09,0.0,24071.47284373064,22455.13129186004,6405.050442443062,3579.808728193361
store_60,2015-08-16,0.0,25312.99239907053,22476.267251775258,6741.925643027318,3583.1980231170874
store_60,2015-08-23,0.0,24130.369097267565,22497.40321169048,6420.590372935256,3586.5873180408144
store_60,2015-08-30,0.0,25486.31722403603,22518.5391716057,6788.535559199972,3589.9766129645404
store_60,2015-09-06,0.0,24103.83677937592,22539.675131520915,6412.934483905708,3593.3659078882674
store_61,2015-07-19,0.0,34090.79409919045,26857.218038060157,16512.63536241897,8256.07289611742
store_61,2015-07-26,0.0,36540.39358207761,32547.81530474598,17927.654439420603,9998.049713662364
store_61,2015-08-02,0.0,35826.27877925049,30856.412571431807,17512.10914199065,9480.336748249167
store_61,2015-08-09,0.0,34652.306833566225,28092.009838117632,16830.484790948525,8634.169822240725
store_61,2015-08-16,0.0,37204.33488788196,34021.60710480345,18304.770311392203,10449.306468846491
store_61,2015-08-23,0.0,36902.79151362627,33292.87103815595,18127.943966069106,10226.273540152479
store_61,2015-08-30,0.0,36439.819567942,32187.468304841772,17857.71304461002,9887.93990457042
store_61,2015-09-06,0.0,34865.70476511488,28489.39890486093,16944.561067234335,8755.97007591293
store_62,2015-07-19,0.0,28268.937031754438,27506.354346358316,6174.929157757472,3671.5545558522963
store_62,2015-07-26,0.0,32860.0079150696,27506.354346358316,7128.851354371221,3671.5545558522963
store_62,2015-08-02,0.0,32030.507369813324,27506.354346358316,6956.953800861651,3671.5545558522963
store_62,2015-08-09,0.0,29766.578253128482,27506.354346358316,6487.1341487070185,3671.5545558522963
store_62,2015-08-16,0.0,32342.7919935865,27506.354346358316,7022.582759095296,3671.5545558522963
store_62,2015-08-23,0.0,30830.005734044513,27506.354346358316,6708.770914397663,3671.5545558522963
store_62,2015-08-30,0.0,32946.219474502526,27506.354346358316,7148.680319762825,3671.5545558522963
store_62,2015-09-06,0.0,29844.290357817685,27506.354346358316,6504.813159326952,3671.5545558522963
store_63,2015-07-19,0.0,21236.05208833369,19497.658435119578,10080.908797773682,6052.501925488791
store_63,2015-07-26,0.0,22901.939907326778,19499.933575111085,10405.4781265876,6053.150217477832
store_63,2015-08-02,0.0,22199.50643686894,19502.125706383766,10277.165132437995,6053.774856466338
store_63,2015-08-09,0.0,21032.467260638063,19504.23785751935,10059.997828716736,6054.376705436491
store_63,2015-08-16,0.0,22117.252200669973,19506.272946601443,10273.411018529065,6054.956595884478
store_63,2015-08-23,0.0,21003.148176229115,19508.233785247066,10066.342033410929,6055.515328969257
store_63,2015-08-30,0.0,21623.013491187572,19510.123082491107,10190.830484834043,6056.053676619424
store_63,2015-09-06,0.0,21243.849264200555,19511.943448529033,10124.274116247025,6056.572382599677
store_64,2015-07-19,0.0,32709.474693644064,30459.059272446837,6625.622649027507,3619.6645000566987
store_64,2015-07-26,0.0,34634.812326442865,30474.4654029214,7079.526004866928,3621.449101342422
store_64,2015-08-02,0.0,33705.57853067024,30489.87153339596,6859.878257718882,3623.233702628145
store_64,2015-08-09,0.0,32307.201877754756,30505.277663870518,6529.533792413953,3625.0183039138683
store_64,2015-08-16,0.0,33073.11093912499,30520.68379434508,6709.863894732891,3626.802905199591
store_64,2015-08-23,0.0,32605.448571923793,30536.08992481964,6599.126347452351,3628.5875064853144
store_64,2015-08-30,0.0,33806.500490436876,30551.4960552942,6882.130689572102,3630.372107771037
store_64,2015-09-06,0.0,32868.55240894997,30566.90218576876,6660.426760996659,3632.15670905676
store_65,2015-07-19,0.0,28450.745662868045,23027.805083587777,13189.46659138348,6721.133607127913
store_65,2015-07-26,0.0,30257.498738989656,27230.002464767218,14272.389177539515,8037.481644803191
store_65,2015-08-02,0.0,29910.39467225413,26406.53317927999,14062.1384607649,7779.059341146543
store_65,2015-08-09,0.0,28932.433462661455,24111.06389379276,13473.121855170108,7059.39237161991
store_65,2015-08-16,0.0,30034.757967354497,26669.594608305535,14133.106353062494,7860.704755444442
store_65,2015-08-23,0.0,30726.65390061897,28270.45865615164,14546.670017943023,8361.936540300567
store_65,2015-08-30,0.0,30887.835548169154,28632.989370664414,14641.59344800314,8475.142072052755
store_65,2015-09-06,0.0,29008.302910005055,24233.853418510524,13511.274413888397,7096.300490591004
store_66,2015-07-19,0.0,20410.472511981676,17678.666666666664,7857.033428111844,4306.352530650182
store_66,2015-07-26,0.0,21571.386361490946,20379.333333333332,8537.656331986518,5096.238135101784
store_66,2015-08-02,0.0,21599.0144967145,20435.666666666664,8552.787407449432,5112.714396167239
store_66,2015-08-09,0.0,20909.92834622377,18819.666666666664,8147.047122375121,4640.0699367274265
store_66,2015-08-16,0.0,21410.84219573304,19980.333333333332,8440.102618300427,4979.539410277226
store_66,2015-08-23,0.0,21308.756045242306,19734.0,8379.062436962902,4907.492327866743
store_66,2015-08-30,0.0,21146.384180465862,19347.0,8282.62107680403,4794.303339127135
store_66,2015-09-06,0.0,19935.583744260846,16513.666666666664,7570.517983541171,3965.6156524030403
store_67,2015-07-19,0.0,29904.18125413349,26487.977633690614,7015.070430479461,3613.2355450592786
store_67,2015-07-26,0.0,31842.943522399575,26487.977633690614,7563.968266072232,3613.2355450592786
store_67,2015-08-02,0.0,30974.848647808518,26487.977633690614,7317.496479256207,3613.2355450592786
store_67,2015-08-09,0.0,29474.468058931747,26487.977633690614,6891.856026480221,3613.2355450592786
store_67,2015-08-16,0.0,30889.658898626403,26487.977633690614,7292.391195840894,3613.2355450592786
store_67,2015-08-23,0.0,29293.421166892487,26487.977633690614,6839.588028455976,3613.2355450592786
store_67,2015-08-30,0.0,31552.040578015716,26487.977633690614,7479.122701618641,3613.2355450592786
store_67,2015-09-06,0.0,29962.659989138945,26487.977633690614,7028.262619630487,3613.2355450592786
store_68,2015-07-19,0.0,27189.37349631047,24522.75,8739.754186748569,4742.752168316908
store_68,2015-07-26,0.0,27912.806429789205,26208.416666666664,9045.48252553911,5089.087676158604
store_68,2015-08-02,0.0,27537.81079183937,25331.083333333332,8886.678309954865,4908.831584278172
store_68,2015-08-09,0.0,26612.958011032388,23170.75,8495.335948735486,4464.971503929737
store_68,2015-08-16,0.0,27179.10523022541,24489.416666666664,8734.547140645207,4735.903532607165
store_68,2015-08-23,0.0,26483.25244941843,22863.416666666664,8440.05036203251,4401.827082685908
store_68,2015-08-30,0.0,27168.97109718288,24461.083333333332,8729.829085222202,4730.0821922538835
store_68,2015-09-06,0.0,27001.1183163759,24067.083333333332,8658.626925021419,4649.131318164724
store_69,2015-07-19,0.0,15815.62802574423,14850.951398492267,4009.68953087336,2326.921522726285
store_69,2015-07-26,0.0,16669.562594991778,14850.951398492267,4266.081857016084,2326.921522726285
store_69,2015-08-02,0.0,16416.21144995361,14850.951398492267,4190.515484277023,2326.921522726285
store_69,2015-08-09,0.0,15751.0031620583,14850.951398492267,3991.476407515747,2326.921522726285
store_69,2015-08-16,0.0,16641.22344559156,14850.951398492267,4258.747008657307,2326.921522726285
store_69,2015-08-23,0.0,15775.586586267676,14850.951398492267,3999.6204522764788,2326.921522726285
store_69,2015-08-30,0.0,16712.949726943796,14850.951398492267,4281.0242453456585,2326.921522726285
store_69,2015-09-06,0.0,15834.884296191341,14850.951398492267,4018.1716656384588,2326.921522726285
store_7,2015-07-19,0.0,32986.90247122677,28295.25589342226,15424.596419262216,8027.527945041496
store_7,2015-07-26,0.0,34933.552416701146,32836.922560088926,16619.896676953784,9489.77265592986
store_7,2015-08-02,0.0,34593.916647889804,32043.922560088926,16411.292249590253,9234.456680355299
store_7,2015-08-09,0.0,33285.995164792745,28991.589226755597,15608.107345139522,8251.72091392559
store_7,2015-08-16,0.0,34767.21653883855,32447.25589342226,16517.608960997204,9364.314742753457
store_7,2015-08-23,0.0,34718.43791288435,32332.922560088926,16487.60675425178,9327.503738288524
store_7,2015-08-30,0.0,34791.08785835872,32501.922560088926,16532.168342951045,9381.91533964048
store_7,2015-09-06,0.0,33183.88066097595,28751.25589342226,15545.205613257223,8174.342680050325
store_70,2015-07-19,0.0,37086.0003192831,33403.95748799645,7819.956822378717,4193.312927378836
store_70,2015-07-26,0.0,40441.390720515854,33419.15850054209,8600.269740667172,4195.243957893937
store_70,2015-08-02,0.0,39529.352550320036,33434.35951308772,8386.792349916415,4197.174988409037
store_70,2015-08-09,0.0,37655.885808695646,33449.560525633366,7949.419378694516,4199.106018924136
store_70,2015-08-16,0.0,40527.847638499836,33464.761538179,8617.152409269103,4201.0370494392355
store_70,2015-08-23,0.0,38409.23803973259,33479.96255072464,8122.691055270312,4202.968079954336
store_70,2015-08-30,0.0,40436.19986953677,33495.16356327028,8593.642160363948,4204.899110469436
store_70,2015-09-06,0.0,37668.447413626665,33510.36457581592,7948.009704186725,4206.830140984535
store_71,2015-07-19,0.0,25261.847492880173,21226.333333333332,9144.573371612281,4533.727165112053
store_71,2015-07-26,0.0,26484.577045770035,24078.0,9671.840500708042,5147.091335688463
store_71,2015-08-02,0.0,26630.592312945606,24417.333333333332,9734.717308589672,5220.078445641331
store_71,2015-08-09,0.0,25343.750437264036,21413.333333333332,9179.598239892059,4573.94894181496
store_71,2015-08-16,0.0,26789.33713301104,24785.0,9802.984368734942,5299.159764185548
store_71,2015-08-23,0.0,26566.20954304375,24263.0,9706.648679599546,5186.882932961392
store_71,2015-08-30,0.0,27273.224810219326,25911.333333333332,10011.486584921522,5541.422479834606
store_71,2015-09-06,0.0,25412.811505966325,21569.0,9208.98432136193,4607.4312407815505
store_72,2015-07-19,0.0,30406.81631059776,27746.01159495711,4866.669902891868,2611.1238352145174
store_72,2015-07-26,0.0,32571.056223356754,27746.01159495711,5252.157475465485,2611.1238352145174
store_72,2015-08-02,0.0,31592.724707544323,27746.01159495711,5077.983892419831,2611.1238352145174
store_72,2015-08-09,0.0,29565.250334589036,27746.01159495711,4716.968254329722,2611.1238352145174
store_72,2015-08-16,0.0,31606.490247348032,27746.01159495711,5080.550733031705,2611.1238352145174
store_72,2015-08-23,0.0,30083.44444582131,27746.01159495711,4809.36887712596,2611.1238352145174
store_72,2015-08-30,0.0,32058.11293000888,27746.01159495711,5161.095637193586,2611.1238352145174
store_72,2015-09-06,0.0,30287.781414196448,27746.01159495711,4845.874620437902,2611.1238352145174
store_73,2015-07-19,0.0,40406.6837831932,34948.416666666664,13425.000023332937,6090.847825178487
store_73,2015-07-26,0.0,43322.54092605034,41681.08333333333,14475.510712113577,7297.881764655356
store_73,2015-08-02,0.0,42725.39806890748,40216.75,14258.74856559459,7035.355767223835
store_73,2015-08-09,0.0,41006.25521176463,36134.416666666664,13637.238306008087,6303.474162274175
store_73,2015-08-16,0.0,41090.96949747891,36261.08333333333,13666.447988324247,6326.182989732399
store_73,2015-08-23,0.0,40265.826640336054,34264.75,13367.437562144481,5968.279916976336
store_73,2015-08-30,0.0,40412.112354621764,34535.08333333333,13418.858402689839,6016.745335577967
store_73,2015-09-06,0.0,38770.826640336054,30634.416666666664,12825.434178451156,5317.432970009181
store_74,2015-07-19,0.0,18522.198806844768,18345.47151622558,7684.544450349597,4895.671040338504
store_74,2015-07-26,0.0,19379.909821021432,18345.47151622558,8016.5331253875265,4895.671040338504
store_74,2015-08-02,0.0,19105.763692340952,18345.47151622558,7910.602145859675,4895.671040338504
store_74,2015-08-09,0.0,18315.61756366047,18345.47151622558,7605.028885340836,4895.671040338504
store_74,2015-08-16,0.0,18927.757149265708,18345.47151622558,7842.005079475246,4895.671040338504
store_74,2015-08-23,0.0,19060.753877728086,18345.47151622558,7893.599155546596,4895.671040338504
store_74,2015-08-30,0.0,19525.607749047605,18345.47151622558,8073.589969918628,4895.671040338504
store_74,2015-09-06,0.0,18542.74733465284,18345.47151622558,7693.454849749501,4895.671040338504
store_75,2015-07-19,0.0,23321.39076379258,22392.293779638167,24713.60593838521,19421.502994494673
store_75,2015-07-26,0.0,25455.137764883093,22392.293779638167,25912.399539399525,19421.502994494673
store_75,2015-08-02,0.0,24730.17048025932,22392.293779638167,25497.2144813395,19421.502994494673
store_75,2015-08-09,0.0,22884.20319563555,22392.293779638167,24449.13298943028,19421.502994494673
store_75,2015-08-16,0.0,24734.52162529749,22392.293779638167,25487.90791773441,19421.502994494673
store_75,2015-08-23,0.0,23391.125769245144,22392.293779638167,24723.569213423183,19421.502994494673
store_75,2015-08-30,0.0,25130.15848462137,22392.293779638167,25699.51422940814,19421.502994494673
store_75,2015-09-06,0.0,23108.762628569024,22392.293779638167,24552.388921930316,19421.502994494673
store_76,2015-07-19,0.0,36201.249999134605,32847.44338220467,9125.941366233745,4769.356929363455
store_76,2015-07-26,0.0,38588.63066964935,32857.858330962976,9684.799552649689,4770.838755554885
store_76,2015-08-02,0.0,37728.35063348499,32868.064964136734,9482.80337338436,4772.290942859324
